Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
1981-05-08,0.09615063667297363,0.0965798560251585,0.09615063667297363,0.09615063667297363,7907200
1981-05-11,0.0940045565366745,0.09443377015523936,0.0940045565366745,0.09443377015523936,11939200
1981-05-12,0.0940045565366745,0.09529220312339359,0.0940045565366745,0.0940045565366745,4256000
1981-05-13,0.0935753583908081,0.09486301100032755,0.0935753583908081,0.09400457783765653,4905600
1981-05-14,0.09228765964508057,0.09314609232529783,0.09228765964508057,0.09314609232529783,4928000
1981-05-15,0.09443376958370209,0.09572142189365249,0.09443376958370209,0.09443376958370209,4905600
1981-05-18,0.09615063667297363,0.09700906391529429,0.09615063667297363,0.09615063667297363,4166400
1981-05-19,0.09443376958370209,0.09486298893069371,0.09443376958370209,0.09486298893069371,25424000
1981-05-20,0.0974382758140564,0.09829671445276092,0.0974382758140564,0.0974382758140564,13283200
1981-05-21,0.10301884263753891,0.10344806188231576,0.10301884263753891,0.10301884263753891,32211200
1981-05-22,0.10774020850658417,0.10859864690500873,0.10774020850658417,0.10774020850658417,31427200
1981-05-26,0.10731103271245956,0.10774024057738822,0.10731103271245956,0.10774024057738822,85344000
1981-05-27,0.11332008242607117,0.11374930184767994,0.11332008242607117,0.11332008242607117,149497600
1981-05-28,0.11332008242607117,0.11374930184767994,0.11332008242607117,0.11332008242607117,73987200
1981-05-29,0.11374929547309875,0.11417928282802385,0.11374929547309875,0.11374929547309875,59382400
1981-06-01,0.11374929547309875,0.11417928282802385,0.11374929547309875,0.11374929547309875,51251200
1981-06-02,0.10816946625709534,0.10859868560928021,0.10816946625709534,0.10859868560928021,40432000
1981-06-03,0.10816946625709534,0.109027893499416,0.10816946625709534,0.10816946625709534,39446400
1981-06-04,0.11031551659107208,0.11074472434516892,0.11031551659107208,0.11031551659107208,56067200
1981-06-05,0.10859866440296173,0.1090278722092851,0.10859866440296174,0.1090278722092851,57680000
1981-06-08,0.10473579168319702,0.10516501127028387,0.10473579168319702,0.10516501127028387,93497600
1981-06-09,0.10688184201717377,0.10731106145913087,0.10688184201717377,0.10688184201717377,119593600
1981-06-10,0.10816946625709534,0.10945711285160087,0.10816946625709534,0.10816946625709534,25222400
1981-06-11,0.11289086937904358,0.11332008882488898,0.11289086937904358,0.11289086937904358,38976000
1981-06-12,0.11160321533679962,0.11203243475508208,0.11160321533679961,0.11203243475508208,25804800
1981-06-15,0.11117399483919144,0.11160321425330685,0.11117399483919144,0.11160321425330685,143763200
1981-06-16,0.10902787744998932,0.10945709673899105,0.10902787744998932,0.10945709673899105,37251200
1981-06-17,0.10731103271245956,0.10774024057738822,0.10731103271245956,0.10774024057738822,27574400
1981-06-18,0.10688184201717377,0.1077402694390365,0.10688184201717377,0.10731106145913087,23049600
1981-06-19,0.10387727618217468,0.10430648394447353,0.10387727618217468,0.10430648394447353,27507200
1981-06-22,0.10001357644796371,0.10044278428887357,0.10001357644796371,0.10044278428887357,10841600
1981-06-23,0.10173048079013824,0.10258967621715019,0.10173048079013824,0.10173048079013824,15030400
1981-06-24,0.09915513545274734,0.10001357403797716,0.09915513545274734,0.10001357403797716,23027200
1981-06-25,0.10130123794078827,0.1017304573074967,0.10130123794078827,0.10130123794078827,24259200
1981-06-26,0.10001357644796371,0.10087200359183121,0.10001357644796371,0.10087200359183121,23788800
1981-06-29,0.09657984972000122,0.09743827690627997,0.09657984972000122,0.09743827690627997,10595200
1981-06-30,0.08928237110376358,0.08971158456231383,0.08928237110376358,0.08971158456231383,35907200
1981-07-01,0.0884239673614502,0.08885318096031045,0.0884239673614502,0.08885318096031045,170464000
1981-07-02,0.0884239673614502,0.08885318096031045,0.0884239673614502,0.0884239673614502,30284800
1981-07-06,0.08541944622993469,0.08627787912837583,0.08541944622993469,0.08627787912837583,16531200
1981-07-07,0.08627788722515106,0.08713632020415212,0.08627788722515106,0.08627788722515106,15836800
1981-07-08,0.08971159160137177,0.09014157878168047,0.08971159160137177,0.08971159160137177,16620800
1981-07-09,0.08284416794776917,0.0832733816075455,0.08284416794776917,0.0832733816075455,32883200
1981-07-10,0.07640515267848969,0.07683436635755081,0.07640515267848969,0.07683436635755081,55171200
1981-07-13,0.07812274247407913,0.07855196164055381,0.07812274247407913,0.07812274247407913,45740800
1981-07-14,0.081556536257267,0.08241496952626061,0.081556536257267,0.081556536257267,19779200
1981-07-15,0.08370263874530792,0.0841318525986447,0.08370263874530792,0.08370263874530792,10953600
1981-07-16,0.08584864437580109,0.08670707706256682,0.08584864437580109,0.08584864437580109,15232000
1981-07-17,0.08885320276021957,0.08928242219541198,0.08885320276021957,0.08885320276021957,19824000
1981-07-20,0.08284416794776917,0.0832733816075455,0.08284416794776917,0.0832733816075455,23654400
1981-07-21,0.08241492509841919,0.08284414436704779,0.08241492509841919,0.08284414436704779,31942400
1981-07-22,0.07769277691841125,0.07855198344683569,0.07769277691841125,0.07855198344683569,22668800
1981-07-23,0.07983966171741486,0.08026888117440675,0.07983966171741486,0.07983966171741486,34451200
1981-07-24,0.08241492509841919,0.08284414436704779,0.08241492509841919,0.08241492509841919,28851200
1981-07-27,0.08584864437580109,0.08627785785367263,0.08584864437580109,0.08584864437580109,17337600
1981-07-28,0.08284416794776917,0.0832733816075455,0.08284416794776917,0.0832733816075455,22848000
1981-07-29,0.081556536257267,0.08198575575727707,0.081556536257267,0.08198575575727707,15500800
1981-07-30,0.08456099778413773,0.08541943052474772,0.08456099778413773,0.08456099778413773,9900800
1981-07-31,0.08584864437580109,0.08627785785367263,0.08584864437580109,0.08584864437580109,10953600
1981-08-03,0.0849902406334877,0.08584867361260315,0.0849902406334877,0.08584867361260315,12432000
1981-08-04,0.08627788722515106,0.08670710658016387,0.08627788722515106,0.08627788722515106,31673600
1981-08-05,0.08885320276021957,0.08928242219541198,0.08885320276021957,0.08885320276021957,17494400
1981-08-06,0.08670712262392044,0.08713633632732776,0.08670712262392044,0.08713633632732776,10528000
1981-08-07,0.08670712262392044,0.08713633632732776,0.08670712262392044,0.08670712262392044,9206400
1981-08-10,0.08670712262392044,0.08670712262392044,0.08670712262392044,0.08670712262392044,0
1981-08-11,0.08413179963827133,0.08499023253559505,0.08413179963827133,0.08499023253559505,71456000
1981-08-12,0.08241492509841919,0.08284414436704779,0.08241492509841919,0.08284414436704779,26275200
1981-08-13,0.07983966171741486,0.08026888117440675,0.07983966171741486,0.08026888117440675,27484800
1981-08-14,0.0785520151257515,0.07941044831217645,0.0785520151257515,0.07941044831217645,24192000
1981-08-17,0.0759759247303009,0.0768343577229786,0.0759759247303009,0.0768343577229786,18905600
1981-08-18,0.07425907254219055,0.07511750569436408,0.07425907254219055,0.07511750569436408,17001600
1981-08-19,0.0734005942940712,0.07425902691883984,0.0734005942940712,0.07425902691883984,20675200
1981-08-20,0.07425907254219055,0.07468829198379018,0.07425907254219055,0.07425907254219055,17113600
1981-08-21,0.06910842657089233,0.06996685906734212,0.06910842657089233,0.06996685906734212,41910400
1981-08-24,0.06481550633907318,0.06524472555835495,0.06481550633907318,0.06524472555835495,23072000
1981-08-25,0.066533163189888,0.06696237679263935,0.066533163189888,0.066533163189888,40700800
1981-08-26,0.06524477154016495,0.06567398533091605,0.06524477154016495,0.06567398533091605,33600000
1981-08-27,0.06567395478487015,0.06610394206424614,0.06567395478487015,0.06567395478487015,25916800
1981-08-28,0.06910842657089233,0.06953763995360654,0.06910842657089233,0.06910842657089233,38035200
1981-08-31,0.06910842657089233,0.06953763995360654,0.06910842657089233,0.06910842657089233,40947200
1981-09-01,0.0734005942940712,0.07382981347196663,0.0734005942940712,0.0734005942940712,37027200
1981-09-02,0.07468827068805695,0.07511748427624994,0.07468827068805695,0.07468827068805695,19376000
1981-09-03,0.07082534581422806,0.07168377896821608,0.07082534581422806,0.07168377896821608,37475200
1981-09-04,0.0699668750166893,0.07039608849724517,0.0699668750166893,0.07039608849724517,15254400
1981-09-08,0.06782080978155136,0.06825002911565853,0.06782080978155136,0.06825002911565853,25446400
1981-09-09,0.06782080978155136,0.06825002911565853,0.06782080978155136,0.06782080978155136,30531200
1981-09-10,0.06825006008148193,0.06867927387930395,0.06825006008148193,0.06825006008148193,34809600
1981-09-11,0.06739158183336258,0.0678207953450822,0.06739158183336258,0.0678207953450822,17539200
1981-09-14,0.06524477154016495,0.06567398533091605,0.06524477154016495,0.06567398533091605,27686400
1981-09-15,0.06352785229682922,0.06395706573207527,0.06352785229682922,0.06395706573207527,19510400
1981-09-16,0.062240228056907654,0.06266944741301264,0.062240228056907654,0.06266944741301264,19353600
1981-09-17,0.06052335351705551,0.060952572812330755,0.06052335351705551,0.060952572812330755,19376000
1981-09-18,0.060952577739953995,0.061381791338904604,0.060952577739953995,0.060952577739953995,26320000
1981-09-21,0.061381783336400986,0.06181100261041741,0.061381783336400986,0.061381783336400986,49033600
1981-09-22,0.05794805288314819,0.058377266389727185,0.05794805288314819,0.058377266389727185,47420800
1981-09-23,0.05666041374206543,0.05751884668078931,0.05666041374206544,0.05751884668078931,28201600
1981-09-24,0.056231193244457245,0.05666040679568686,0.056231193244457245,0.05666040679568686,18300800
1981-09-25,0.04893374443054199,0.04979217728320547,0.04893374443054199,0.04979217728320547,34608000
1981-09-28,0.04936296492815018,0.04979218428031034,0.04936296492815018,0.04936296492815018,91728000
1981-09-29,0.051938269287347794,0.05236748868445858,0.051938269287347794,0.051938269287347794,94684800
1981-09-30,0.052367471158504486,0.052796684680944145,0.052367471158504486,0.052367471158504486,49996800
1981-10-01,0.052367471158504486,0.052796684680944145,0.052367471158504486,0.052367471158504486,61129600
1981-10-02,0.05666041374206543,0.05708963307693953,0.05666041374206544,0.05666041374206544,45046400
1981-10-05,0.058377303183078766,0.05923573646830287,0.058377303183078766,0.058377303183078766,43097600
1981-10-06,0.05794805288314819,0.058377266389727185,0.05794805288314819,0.058377266389727185,28358400
1981-10-07,0.061381783336400986,0.06224021615341033,0.061381783336400986,0.061381783336400986,38841600
1981-10-08,0.06352785229682922,0.06395706573207527,0.06352785229682922,0.06352785229682922,31091200
1981-10-09,0.0639570876955986,0.06481552059190747,0.0639570876955986,0.0639570876955986,54521600
1981-10-12,0.0661039873957634,0.06653320701224623,0.0661039873957634,0.0661039873957634,27350400
1981-10-13,0.0661039873957634,0.06696242089770098,0.0661039873957634,0.0661039873957634,44195200
1981-10-14,0.062240228056907654,0.06266944741301264,0.062240228056907654,0.06266944741301264,30979200
1981-10-15,0.06352785229682922,0.06395706573207527,0.06352785229682922,0.06352785229682922,29433600
1981-10-16,0.06266942620277405,0.0630986396825887,0.06266942620277405,0.0630986396825887,36467200
1981-10-19,0.0639570876955986,0.06438630700926505,0.0639570876955986,0.0639570876955986,20585600
1981-10-20,0.06739158183336258,0.0678207953450822,0.06739158183336258,0.06739158183336258,35728000
1981-10-21,0.06739158183336258,0.0678207953450822,0.06739158183336258,0.06739158183336258,76899200
1981-10-22,0.06696242094039917,0.06739164055715569,0.06696242094039917,0.06739164055715569,32278400
1981-10-23,0.06524477154016495,0.06567398533091605,0.06524477154016495,0.06567398533091605,27910400
1981-10-26,0.06524477154016495,0.06567398533091605,0.06524477154016495,0.06524477154016495,27283200
1981-10-27,0.066533163189888,0.06739159612641497,0.066533163189888,0.066533163189888,85590400
1981-10-28,0.06867927312850952,0.06910849265266625,0.06867927312850952,0.06867927312850952,44172800
1981-10-29,0.06782080978155136,0.06825002911565853,0.06782080978155136,0.06825002911565853,30486400
1981-10-30,0.06867927312850952,0.06910849265266625,0.06867927312850952,0.06867927312850952,52729600
1981-11-02,0.06867927312850952,0.06910849265266625,0.06867927312850952,0.06867927312850952,36915200
1981-11-03,0.06782080978155136,0.06825002911565853,0.06782080978155136,0.06825002911565853,28380800
1981-11-04,0.0661039873957634,0.06653320701224623,0.0661039873957634,0.06653320701224623,23811200
1981-11-05,0.061381783336400986,0.06181100261041741,0.061381783336400986,0.06181100261041741,23363200
1981-11-06,0.06181102991104126,0.062240243643608806,0.06181102991104126,0.06181102991104126,24595200
1981-11-09,0.06266942620277405,0.0630986396825887,0.06266942620277405,0.06266942620277405,20384000
1981-11-10,0.06309864670038223,0.06352786595895706,0.06309864670038223,0.06309864670038223,16755200
1981-11-11,0.06481550633907318,0.06524472555835495,0.06481550633907318,0.06481550633907318,27440000
1981-11-12,0.06696242094039917,0.06739164055715569,0.06696242094039917,0.06696242094039917,39916800
1981-11-13,0.062240228056907654,0.06266944741301264,0.062240228056907654,0.06266944741301264,21011200
1981-11-16,0.061381783336400986,0.06181100261041741,0.061381783336400986,0.06181100261041741,22556800
1981-11-17,0.06266942620277405,0.0630986396825887,0.06266942620277405,0.06266942620277405,35414400
1981-11-18,0.06481550633907318,0.06524472555835495,0.06481550633907318,0.06481550633907318,29142400
1981-11-19,0.06481550633907318,0.06524472555835495,0.06481550633907318,0.06481550633907318,40006400
1981-11-20,0.06524477154016495,0.06567398533091605,0.06524477154016495,0.06524477154016495,38102400
1981-11-23,0.062240228056907654,0.06309866103809304,0.062240228056907654,0.06309866103809304,22960000
1981-11-24,0.06181102991104126,0.062240243643608806,0.06181102991104126,0.062240243643608806,22153600
1981-11-25,0.06309864670038223,0.06352786595895706,0.06309864670038223,0.06309864670038223,52550400
1981-11-27,0.06481550633907318,0.06524472555835495,0.06481550633907318,0.06481550633907318,37251200
1981-11-30,0.0639570876955986,0.06438630700926505,0.0639570876955986,0.06438630700926505,23968000
1981-12-01,0.0639570876955986,0.06438630700926505,0.0639570876955986,0.0639570876955986,23385600
1981-12-02,0.06438631564378738,0.06481552928398947,0.06438631564378738,0.06438631564378738,37564800
1981-12-03,0.06352785229682922,0.06395706573207527,0.06352785229682922,0.06395706573207527,20428800
1981-12-04,0.06524477154016495,0.06567398533091605,0.06524477154016495,0.06524477154016495,137155200
1981-12-07,0.06567395478487015,0.06610394206424614,0.06567395478487015,0.06567395478487015,59292800
1981-12-08,0.06438631564378738,0.06524474865521634,0.06438631564378738,0.06524474865521634,50624000
1981-12-09,0.06481550633907318,0.06524472555835495,0.06481550633907318,0.06481550633907318,34272000
1981-12-10,0.06481550633907318,0.06524472555835495,0.06481550633907318,0.06481550633907318,37408000
1981-12-11,0.06438631564378738,0.06524474865521634,0.06438631564378738,0.06481552928398947,76092800
1981-12-14,0.062240228056907654,0.06309866103809304,0.062240228056907654,0.06309866103809304,25244800
1981-12-15,0.0639570876955986,0.06438630700926505,0.0639570876955986,0.0639570876955986,31315200
1981-12-16,0.06696242094039917,0.06739164055715569,0.06696242094039917,0.06696242094039917,65452800
1981-12-17,0.07254216074943542,0.07297137992188817,0.07254216074943542,0.07254216074943542,51452800
1981-12-18,0.0785520151257515,0.07898122885345099,0.0785520151257515,0.0785520151257515,71724800
1981-12-21,0.07511749863624573,0.07554671803751546,0.07511749863624573,0.07554671803751546,56403200
1981-12-22,0.07640515267848969,0.07683436635755081,0.07640515267848969,0.07640515267848969,53827200
1981-12-23,0.07468827068805695,0.07511748427624994,0.07468827068805695,0.07511748427624994,28896000
1981-12-24,0.07511749863624573,0.07554671803751546,0.07511749863624573,0.07511749863624573,28918400
1981-12-28,0.07168374955654144,0.0725421766272931,0.07168374955654144,0.0725421766272931,36579200
1981-12-29,0.0729714184999466,0.0738298515676608,0.0729714184999466,0.0729714184999466,24236800
1981-12-30,0.0759759247303009,0.07640514409215209,0.0759759247303009,0.0759759247303009,32188800
1981-12-31,0.0759759247303009,0.07640514409215209,0.0759759247303009,0.0759759247303009,54656000
1982-01-04,0.07554669678211212,0.0759759103315955,0.07554669678211212,0.0759759103315955,71254400
1982-01-05,0.07168374955654144,0.0725421766272931,0.07168374955654144,0.0725421766272931,35840000
1982-01-06,0.07082534581422806,0.0712545595257092,0.07082534581422806,0.0712545595257092,66080000
1982-01-07,0.06524477154016495,0.06610397281028625,0.06524477154016495,0.06610397281028625,70044800
1982-01-08,0.06825006008148193,0.06867927387930395,0.06825006008148193,0.06825006008148193,56604800
1982-01-11,0.0639570876955986,0.06438630700926505,0.0639570876955986,0.06438630700926505,33331200
1982-01-12,0.06181102991104126,0.062240243643608806,0.06181102991104126,0.062240243643608806,59920000
1982-01-13,0.061381783336400986,0.06181100261041741,0.061381783336400986,0.06181100261041741,41753600
1982-01-14,0.06438631564378738,0.06481552928398947,0.06438631564378738,0.06438631564378738,25715200
1982-01-15,0.06867927312850952,0.06953770644579614,0.06867927312850952,0.06867927312850952,46704000
1982-01-18,0.0699668750166893,0.07082530770882371,0.0699668750166893,0.0699668750166893,28000000
1982-01-19,0.06825006008148193,0.06910849340815287,0.06825006008148193,0.06910849340815287,55507200
1982-01-20,0.06953766196966171,0.06996688121929076,0.06953766196966171,0.06953766196966171,25827200
1982-01-21,0.07082534581422806,0.0712545595257092,0.07082534581422806,0.07082534581422806,33331200
1982-01-22,0.07125453650951385,0.071683755813377,0.07125453650951385,0.07125453650951385,24259200
1982-01-25,0.06910842657089233,0.06953763995360654,0.06910842657089233,0.06953763995360654,44710400
1982-01-26,0.066533163189888,0.06739159612641497,0.066533163189888,0.06739159612641497,21212800
1982-01-27,0.06696242094039917,0.06782085444288412,0.06696242094039917,0.06696242094039917,31360000
1982-01-28,0.06910842657089233,0.06953763995360654,0.06910842657089233,0.06910842657089233,39603200
1982-01-29,0.0699668750166893,0.07039608849724517,0.0699668750166893,0.0699668750166893,53155200
1982-02-01,0.06910842657089233,0.06996685906734212,0.06910842657089233,0.06996685906734212,38528000
1982-02-02,0.06953766196966171,0.07039609473789664,0.06953766196966171,0.06953766196966171,54275200
1982-02-03,0.06953766196966171,0.06996688121929076,0.06953766196966171,0.06953766196966171,31472000
1982-02-04,0.06782080978155136,0.06825002911565853,0.06782080978155136,0.06825002911565853,22041600
1982-02-05,0.06782080978155136,0.06825002911565853,0.06782080978155136,0.06782080978155136,40297600
1982-02-08,0.06352785229682922,0.06395706573207527,0.06352785229682922,0.06395706573207527,31696000
1982-02-09,0.06352785229682922,0.06395706573207527,0.06352785229682922,0.06352785229682922,57904000
1982-02-10,0.06438631564378738,0.06481552928398947,0.06438631564378738,0.06438631564378738,38796800
1982-02-11,0.06352785229682922,0.06395706573207527,0.06352785229682922,0.06395706573207527,24528000
